data,31.70000076,64.09999847,2.432049274,18.86799431,0.039226599,19.02413177,true,walking,
data,31.70000076,64.09999847,2.706635475,12.31715298,-1.725970387,12.72859383,false,idle,
data,31.79999924,73.30000305,5.256364346,13.76853657,-4.275699615,15.34547424,true,walking,
data,31.79999924,73.30000305,6.864655018,9.100571632,-5.805536747,12.79250336,false,idle,
data,31.79999924,73.19999695,4.314926147,5.334817886,-0.353039414,6.870481014,false,idle,
data,31.79999924,73.19999695,5.805536747,14.43538857,-3.765753746,16.00829697,true,walking,
data,31.79999924,73.19999695,3.373487711,10.8265419,-3.726526976,11.93655872,false,idle,
data,31.79999924,73.19999695,2.863541842,8.669078827,-3.569620609,9.802804947,false,idle,
data,31.79999924,73.09999847,6.550842285,12.08179283,-5.530950546,14.81467724,false,idle,
data,31.79999924,73.09999847,5.021004677,6.982335091,-4.040339947,9.501991272,false,idle,
data,31.79999924,73.09999847,6.982335091,10.59118176,-3.412714243,13.13669491,false,idle,
data,31.79999924,73.09999847,5.256364346,9.96355629,0.902211785,11.30114174,false,idle,
data,31.79999924,73,5.766310215,8.276812553,-2.667408943,10.43412781,false,idle,
data,31.79999924,73,3.530394077,11.33648777,0.666852236,11.8921957,false,idle,
data,31.79999924,73,-3.334260941,-0.353039414,8.904438019,9.514775276,false,idle,
data,31.79999924,73,2.235916138,7.217694283,9.57129097,12.19442654,false,idle,
data,31.79999924,72.90000153,1.176797986,4.864098549,7.884546757,9.33864975,false,idle,
data,31.79999924,72.90000153,-0.274586201,4.62873888,10.04200935,11.06085777,false,idle,
data,31.79999924,72.90000153,3.216581345,3.295034409,10.9442215,11.87348461,false,idle,
data,31.79999924,72.90000153,4.079566479,5.334817886,7.962999821,10.41693401,false,idle,
data,31.79999924,72.90000153,2.235916138,6.511615753,10.59118176,12.63224411,false,idle,
data,31.79999924,72.90000153,2.706635475,5.570177078,7.649187088,9.841890335,false,idle,
data,31.79999924,72.80000305,5.374044418,7.570734024,8.159132957,12.35992813,false,idle,
data,31.79999924,72.80000305,3.020448208,4.314926147,4.942551613,7.222915649,false,idle,
data,31.79999924,72.80000305,2.353595972,8.590625763,8.747531891,12.48429298,false,idle,
data,31.79999924,72.80000305,1.137571454,5.491724014,9.218251228,10.79023933,false,idle,
data,31.79999924,72.80000305,2.82431531,5.177911282,7.806093693,9.783793449,false,idle,
data,31.79999924,72.80000305,4.707191944,7.060788155,8.237586021,11.82667351,false,idle,
data,31.79999924,72.80000305,0.941438437,3.608847141,4.393379211,5.762973785,false,idle,
data,31.79999924,72.80000305,2.000556707,3.726526976,7.49228096,8.603691101,false,idle,
data,31.70000076,72.80000305,1.843650222,7.923773289,10.2773695,13.10761452,false,idle,
data,31.70000076,72.80000305,-0.039226599,3.804980278,11.33648777,11.95806694,false,idle,
data,31.70000076,72.80000305,4.903325081,2.863541842,12.31715298,13.56299114,false,idle,
data,31.70000076,72.80000305,4.942551613,3.138128042,10.31659603,11.86207485,false,idle,
data,31.70000076,72.80000305,4.118793011,4.942551613,6.982335091,9.494539261,false,idle,
data,31.70000076,72.80000305,3.961886644,4.785645485,7.923773289,10.06901836,false,idle,
data,31.70000076,72.69999695,4.158019543,3.295034409,4.511059284,6.963909626,false,idle,
data,31.70000076,72.69999695,4.589512348,3.648073912,3.804980278,6.989273548,false,idle,
data,31.70000076,72.69999695,4.942551613,3.020448208,3.138128042,6.587850094,false,idle,
data,31.70000076,72.69999695,6.276256084,8.708305359,8.433718681,13.65113831,false,idle,
data,31.70000076,72.69999695,3.804980278,5.962443352,8.590625763,11.12777901,false,idle,
data,31.70000076,72.69999695,1.686743855,5.217137814,9.688970566,11.1328249,false,idle,
data,31.70000076,72.69999695,6.39393568,4.354152679,11.25803471,13.65958977,false,idle,
data,31.70000076,72.69999695,6.864655018,8.865211487,10.23814297,15.18338013,true,walking,
data,31.70000076,72.59999847,1.255251169,8.943664551,9.139798164,12.84915161,false,idle,
data,31.70000076,72.59999847,1.647517204,5.334817886,6.629295349,8.667304039,false,idle,
data,31.70000076,72.59999847,8.825984955,11.14035416,13.33704376,19.49056816,true,walking,
data,31.70000076,72.59999847,-2.745862007,2.392822742,6.11934948,7.121221542,false,idle,
data,31.70000076,72.59999847,-0.941438437,-4.589512348,8.943664551,10.096488,false,idle,
data,31.70000076,72.59999847,6.511615753,-12.1602459,4.079566479,14.38456059,false,idle,
data,31.70000076,72.59999847,5.727083683,-13.96467018,2.549729109,15.30727386,true,walking,
data,31.70000076,72.59999847,2.902768373,-11.3757143,2.510502338,12.00564671,false,idle,
data,31.70000076,72.59999847,8.394492149,-13.8077631,1.490610838,16.22786903,true,walking,
data,31.70000076,72.59999847,3.569620609,-4.903325081,-1.52983737,6.255013466,false,idle,
data,31.70000076,72.59999847,2.588955641,-7.962999821,2.745862007,8.812026978,false,idle,
data,31.70000076,72.59999847,7.139241219,-12.63096523,4.62873888,15.22942162,true,walking,
data,31.70000076,72.59999847,4.903325081,-9.296704292,-1.29447782,10.58994675,false,idle,
data,31.70000076,72.59999847,7.962999821,-11.25803471,-2.863541842,14.0837698,false,idle,
data,31.70000076,72.59999847,6.825428486,-7.296147823,2.706635475,10.35114098,false,idle,
data,31.70000076,72.59999847,3.648073912,-10.12046337,-0.117679805,10.75853443,false,idle,
data,31.70000076,72.5,6.080122948,-10.08123684,-1.059118271,11.82036209,false,idle,
data,31.70000076,72.5,5.844763279,-13.6900835,-0.549172401,14.89567852,false,idle,
data,31.70000076,72.5,6.90388155,-11.10112762,-2.000556707,13.22500801,false,idle,
