data,,,0.078453198,0.549172401,9.335930824,9.352397919,false,idle,
data,,,0.078453198,0.470719218,9.335930824,9.348119736,false,idle,
data,,,0.078453198,0.470719218,9.414383888,9.426470757,false,idle,
data,,,0.039226599,0.50994581,9.335930824,9.34992981,false,idle,
data,,,0.039226599,0.50994581,9.335930824,9.34992981,false,idle,
data,,,0.117679805,0.039226599,9.532063484,9.532870293,false,idle,
data,,,0.156906396,0.431492597,9.335930824,9.347213745,false,idle,
data,,,0.235359609,0.549172401,9.414383888,9.433324814,false,idle,
data,,,0.235359609,0.549172401,9.335930824,9.35503006,false,idle,
data,,,0.274586201,0.50994581,9.375157356,9.393030167,false,idle,
data,,,0.156906396,0.588398993,9.45361042,9.473203659,false,idle,
data,,,0.235359609,0.549172401,9.335930824,9.35503006,false,idle,
data,,,0.274586201,0.431492597,9.375157356,9.389098167,false,idle,
data,,,0.039226599,0.078453198,9.532063484,9.532466888,false,idle,
data,,,0.039226599,1.255251169,9.845876694,9.925647736,false,idle,
data,,,-1.804423571,-1.843650222,7.178467751,7.627934933,false,idle,
data,,,1.412157655,-1.882876873,9.885103226,10.16143131,false,idle,
data,,,0.902211785,-0.117679805,8.865211487,8.911779404,false,idle,
data,,,0.039226599,-0.706078827,9.179024696,9.206225395,false,idle,
data,,,0.078453198,0,9.25747776,9.257810593,false,idle,
data,,,0.117679805,-0.039226599,9.375157356,9.375977516,false,idle,
data,,,0.078453198,0,9.414383888,9.414710999,false,idle,
data,,,0.078453198,0.039226599,9.296704292,9.297118187,false,idle,
data,,,0.117679805,0.039226599,9.414383888,9.415201187,false,idle,
data,,,0.078453198,0,9.375157356,9.37548542,false,idle,
data,,,0.078453198,0.039226599,9.375157356,9.375567436,false,idle,
data,,,0.117679805,0,9.375157356,9.3758955,false,idle,
data,,,0.117679805,0,9.375157356,9.3758955,false,idle,
data,,,0.078453198,0,9.375157356,9.37548542,false,idle,
data,,,0.117679805,0,9.375157356,9.3758955,false,idle,
data,,,0.078453198,0,9.45361042,9.453935623,false,idle,
data,,,0.078453198,0,9.414383888,9.414710999,false,idle,
data,,,0.078453198,0,9.335930824,9.336260796,false,idle,
data,,,0.078453198,0,9.45361042,9.453935623,false,idle,
data,,,0.353039414,1.765197039,9.25747776,9.430877686,false,idle,
data,,,0.353039414,10.08123684,0.666852236,10.10943413,false,idle,
